4.992774368322756007e-01.4.992774368322756007e-01.4.992774368322756007e-01.4.992774368322756007e-01.8.208510278834945106e-01.8.208510278834945106e-01.8.208510278834945106e-01.8.208510278834945106e-01.1.175298754242239507e+00.1.175298754242239507e+00.1.175298754242239507e+00.1.175298754242239507e+00.1.672240612237156698e+00.1.672240612237156698e+00.1.672240612237156698e+00.1.672240612237156698e+00.1.672240612237156698e+00.1.672240612237156698e+00.2.653596272173128323e+00.2.653596272173128323e+00.2.653596272173128323e+00.2.653596272173128323e+00.2.653596272173128323e+00.2.653596272173128323e+00.3.757243762806830478e+00.3.757243762806830478e+00.3.757243762806830478e+00.3.757243762806830478e+00.3.757243762806830478e+00.3.757243762806830478e+00.5.316718511268979874e+00.5.316718511268979874e+00.5.316718511268979874e+00.5.316718511268979874e+00.5.316718511268979874e+00.5.316718511268979874e+00.8.409479224828876553e+00.8.409479224828876553e+00.8.409479224828876553e+00.8.409479224828876553e+00.8.409479224828876553e+00.8.409479224828876553e+00.8.409479224828876553e+00.1.189421775517102020e+01.1.189421775517102020e+01.1.189421775517102020e+01.1.189421775517102020e+01.1.189421775517102020e+01.1.189421775517102020e+01.1.189421775517102020e+01
2.423682790229359230e-01.3.195556625932464700e-01.3.283052806035213766e-01.2.815471076509901138e-01.1.442661827647714334e-01.1.792666014784743966e-01.1.784005044656779004e-01.1.420593995503636464e-01.1.206160768404925809e-01.1.262575477838801807e-01.1.266691709535840982e-01.1.211814974886402940e-01.1.113034456508367465e-01.1.182942188989548060e-01.9.538680245202212082e-02.9.319267145861011292e-02.1.082323519479598539e-01.9.194402925114489311e-02.9.595038184910313628e-02.9.874733720000887505e-02.6.332207871827796875e-02.6.018492231300522771e-02.9.909207148422673195e-02.1.087921022382277308e-01.1.059803420347363301e-01.1.063450155393196456e-01.4.604547527247053462e-02.4.038819376683261408e-02.9.595729331535736428e-02.9.940158841144423885e-02.5.694871322846636885e-02.8.245853158871947752e-02.8.626433269155646399e-02.6.941106105743485855e-02.7.679418255248859904e-02.6.496656144033555180e-02.5.272620387053303381e-02.6.831101534213149251e-02.8.589608931519576718e-02.3.326425691706866306e-02.4.638997781977741847e-02.8.770169246534667562e-02.5.012472220343467538e-02.5.166518753396285440e-02.5.574756780784251298e-02.7.432992330264429071e-02.3.890405767979712714e-02.4.063687890771792294e-02.7.378507097830191985e-02.4.674318135052316775e-02
9.420261762252503390e-02.1.624182523499173580e-01.1.721633294929764690e-01.1.006992094165928830e-01.1.299345829347381687e-01.1.851568446220374642e-01.1.819085487250035604e-01.1.234378016887130031e-01.1.461763939608330953e-01.1.851567972590481559e-01.1.786601107390016485e-01.1.429280507008098555e-01.2.176403719482487009e-01.1.721633768559658051e-01.1.786601107390016485e-01.1.786602054649802929e-01.1.624181102609493776e-01.2.631175091294996049e-01.2.793592727926051955e-01.1.884051878820607318e-01.1.526732225698476109e-01.1.494249266728136794e-01.1.949017323131392587e-01.2.338822303373329636e-01.3.150912381048183164e-01.2.306339344402990321e-01.1.494248319468350072e-01.1.331830209207400806e-01.2.241372005572631887e-01.2.598689764175189931e-01.2.533697796590381746e-01.3.345814634354205008e-01.2.403790115833581431e-01.1.916535785050733076e-01.1.949019217650965752e-01.3.443240066585506187e-01.2.436241104786124601e-01.3.053461846432539151e-01.2.436273548433813829e-01.1.396797074407865880e-01.1.981503597510984871e-01.2.566208226094530698e-01.2.273828914898841369e-01.2.663162396582025027e-01.2.403788458128954808e-01.2.533724793494298022e-01.1.721633768559658051e-01.1.884052352450500678e-01.2.533724793494298022e-01.2.338790096540587227e-01
